gvkey,fyr,curcdq,fqtr,fyearq,datadate,accdq,accoq,acoq,acoxq,actq,adpacq,amq,ancq,aoq,aotq,apoq,apq,artfsq,atq,autxrq,bcefq,bctq,bdiq,capcstq,capr1q,capr2q,capr3q,capsq,caq,ceqq,cfbdq,cfereq,cfoq,cfpdoq,cheq,chq,chsq,cltq,cogsq,cstkq,dfpacq,dfxaq,ditq,dlcq,dlttq,dpactq,dpq,dptbq,dptcq,dvpdpq,dvrreq,dvtq,eqrtq,eroq,esubq,fcaq,feaq,felq,gdwlamq,gdwlq,gpq,iatiq,ibkiq,ibmiiq,ibq,iditq,iireq,iitq,intanq,intcq,invtq,iobdq,ioiq,ioreq,ipq,iptiq,isgtq,istq,ivaeqq,ivaoq,iviq,ivptq,ivstq,ivtfsq,lcabgq,lcacuq,lcoq,lcoxq,lctq,lltq,loq,lseq,lsq,ltmibq,ltq,mibnq,mibq,mibtq,miiq,mtlq,nitq,nopioq,nopiq,oiadpq,oibdpq,oproq,pclq,piq,ppentq,prcq,pstkq,ptranq,pvoq,pvtq,ratiq,rawmsmq,reccoq,rectoq,rectq,rectrq,reitq,req,revtq,risq,rltq,rvlrvq,rvtiq,rvutxq,saaq,saleq,salq,sbdcq,scoq,scq,sctq,seqq,spiq,ssnpq,stkchq,tdsgq,tdstq,teqq,transaq,tstkq,txdbq,txtq,unnpq,xagtq,xbdtq,xcomiq,xcomq,xdvreq,xintq,xioq,xiq,xiviq,xivreq,xobdq,xoiq,xoproq,xoprq,xoreq,xppq,xretq,xsgaq,xsq,xstoq,xstq,xtq,conm
225597,12,EUR,3,2022,2022-09-30,,,7143.0000,7143.0000,17076.0000,,,14643.0000,6391.0000,,,1040.0000,,31719.0000,,,,,,,,,73.0000,,6466.0000,,,,,4394.0000,,,,1234.0000,3046.0000,,100.0000,,6863.0000,6124.0000,,100.0000,,,,,,3347.0000,-6758.0000,-14.0000,,,,,248.0000,656.0000,,,725.0000,726.0000,36.0000,,,654.0000,1.0000,307.0000,,,,,,,,1586.0000,1714.0000,,,,,,,8241.0000,8241.0000,16144.0000,9032.0000,2394.0000,31719.0000,,25176.0000,25176.0000,77.0000,,77.0000,-1.0000,,,552.0000,527.0000,354.0000,454.0000,,,881.0000,8252.0000,,,,,,,,4209.0000,4209.0000,5232.0000,1023.0000,,10105.0000,1890.0000,,,,,,,1890.0000,,,,,3046.0000,6466.0000,547.0000,,,,,6543.0000,,,514.0000,156.0000,,,,,,,48.0000,,5373.0000,,,,,101.0000,1436.0000,,,,101.0000,,,101.0000,,FORTUM OYJ
225597,12,EUR,4,2022,2022-12-31,430.0000,,4013.0000,4013.0000,10975.0000,,,12667.0000,5914.0000,,,720.0000,,23642.0000,,,,,,,,,73.0000,,7670.0000,,,,,4562.0000,,,,1368.0000,3046.0000,,106.0000,,4127.0000,3658.0000,6606.0000,106.0000,,,,,816.5110,4551.0000,-4947.0000,-59.0000,,,,,250.0000,1039.0000,,,427.0000,431.0000,27.0000,,,657.0000,,465.0000,,,,,,,,1249.0000,1286.0000,,,,,,,5275.0000,4845.0000,10122.0000,5783.0000,1973.0000,23642.0000,,15905.0000,15905.0000,67.0000,,67.0000,-4.0000,,,-898.0000,-1019.0000,669.0000,775.0000,,,-350.0000,6753.0000,,,,,,,,307.0000,307.0000,1935.0000,1628.0000,,9498.0000,2407.0000,,,,,,,2407.0000,,,,,3046.0000,7670.0000,-843.0000,,,,,7737.0000,,,152.0000,-777.0000,,,,,,,89.0000,,-1038.0000,,,,,151.0000,1632.0000,,,,113.0000,,,113.0000,,FORTUM OYJ
225597,12,EUR,1,2023,2023-03-31,,,2410.0000,2410.0000,8935.0000,,,12399.0000,5229.0000,,,1030.0000,,21334.0000,,,,,,,,,73.0000,,9724.0000,,,,,4460.0000,,,,1246.0000,3046.0000,,83.0000,,2444.0000,3723.0000,,83.0000,,,,,,6605.0000,-3459.0000,22.0000,,,,,,1019.0000,,,542.0000,540.0000,26.0000,,,629.0000,4.0000,439.0000,,,,,,,,1265.0000,1268.0000,,,,,,,2317.0000,2317.0000,5791.0000,5751.0000,1621.0000,21334.0000,,11542.0000,11542.0000,68.0000,,68.0000,2.0000,,,40.0000,-3.0000,699.0000,782.0000,,,696.0000,7170.0000,,,,,,,,204.0000,204.0000,1626.0000,1422.0000,,10064.0000,2265.0000,,,,,,,2265.0000,,,,,3046.0000,9724.0000,71.0000,,,,,9792.0000,,,407.0000,154.0000,,,,,,,95.0000,,25.0000,,,,,128.0000,1483.0000,,,,109.0000,,,109.0000,,FORTUM OYJ
225597,12,EUR,2,2023,2023-06-30,,,2005.0000,2005.0000,8025.0000,,,10905.0000,4679.0000,,,789.0000,,18930.0000,,,,,,,,,73.0000,,7682.0000,,,,,4643.0000,,,,790.0000,3046.0000,,82.0000,,870.0000,5208.0000,,82.0000,,,,,,4563.0000,-3395.0000,-42.0000,,,,,,578.0000,,,373.0000,376.0000,41.0000,,,606.0000,5.0000,322.0000,,,,,,,,1027.0000,805.0000,,,,,,,2320.0000,2320.0000,3979.0000,7211.0000,1619.0000,18930.0000,,11190.0000,11190.0000,58.0000,,58.0000,-3.0000,,,-22.0000,-88.0000,262.0000,344.0000,,,174.0000,6226.0000,,,,,,,,204.0000,204.0000,1055.0000,851.0000,,7958.0000,1368.0000,,,,,,,1368.0000,,,,,3046.0000,7682.0000,5.0000,,,,,7740.0000,,,384.0000,-199.0000,,,,,,,70.0000,,-3608.0000,,,,,132.0000,1024.0000,,,,102.0000,,,102.0000,,FORTUM OYJ
225597,12,EUR,3,2023,2023-09-30,,,1521.0000,1521.0000,7762.0000,,,11080.0000,4714.0000,,,846.0000,,18842.0000,,,,,,,,,73.0000,,8444.0000,,,,,4953.0000,,,,665.0000,3046.0000,,92.0000,,1417.0000,4502.0000,,92.0000,,,,,,5325.0000,-2821.0000,-9.0000,,,,,,555.0000,,,187.0000,188.0000,48.0000,,,643.0000,6.0000,322.0000,,,,,,,,1021.0000,810.0000,,,,,,,1463.0000,1463.0000,3726.0000,6615.0000,1559.0000,18842.0000,,10341.0000,10341.0000,57.0000,,57.0000,-1.0000,,,23.0000,0.0000,225.0000,317.0000,,,225.0000,6366.0000,,,,,,,,135.0000,135.0000,966.0000,831.0000,,8146.0000,1220.0000,,,,,,,1220.0000,,,,,3046.0000,8444.0000,25.0000,,,,,8501.0000,,,554.0000,38.0000,,,,,,,68.0000,,,,,,,133.0000,903.0000,,,,105.0000,,,105.0000,,FORTUM OYJ
225597,12,EUR,4,2023,2023-12-31,418.0000,,964.0000,964.0000,7347.0000,,,11392.0000,5265.0000,,,487.0000,,18739.0000,,,,,,,,,73.0000,,8438.0000,,,,,4522.0000,,,,1106.0000,3046.0000,,101.0000,,1337.0000,4573.0000,4800.0000,101.0000,,,,,,5319.0000,-1299.0000,89.0000,,,,,249.0000,752.0000,,,412.0000,410.0000,50.0000,,,643.0000,,452.0000,,,,,,,,1059.0000,882.0000,,,,,,,1884.0000,1466.0000,3708.0000,6533.0000,1532.0000,18739.0000,,10241.0000,10241.0000,60.0000,,60.0000,2.0000,,,41.0000,128.0000,360.0000,461.0000,,,488.0000,6127.0000,,,,,,,,290.0000,290.0000,1409.0000,1119.0000,,6618.0000,1858.0000,,,,,,,1858.0000,,,,,3046.0000,8438.0000,17.0000,,,,,8498.0000,,,428.0000,76.0000,,,,,,,52.0000,,0.0000,,,,,165.0000,1397.0000,,,,126.0000,,,120.0000,,FORTUM OYJ
225597,12,EUR,1,2024,2024-03-31,,,859.0000,859.0000,7601.0000,,,11355.0000,4865.0000,,,1989.0000,,18956.0000,,,,,,,,,73.0000,,8305.0000,,,,,5198.0000,,,,1167.0000,3046.0000,,92.0000,,1815.0000,4039.0000,,92.0000,,,,,,5186.0000,-872.0000,21.0000,,,,,,848.0000,,,473.0000,471.0000,53.0000,,,619.0000,3.0000,405.0000,,,,,,,,1231.0000,727.0000,,,,,,,680.0000,680.0000,4484.0000,6082.0000,1521.0000,18956.0000,,10566.0000,10566.0000,85.0000,,85.0000,2.0000,,,37.0000,48.0000,531.0000,623.0000,,,579.0000,6490.0000,,,,,,,,109.0000,109.0000,1139.0000,1030.0000,,6058.0000,2015.0000,,,,,,,2015.0000,,,,,3046.0000,8305.0000,42.0000,,,,,8390.0000,,,522.0000,106.0000,,,,,,,66.0000,,,,,,,105.0000,1392.0000,,,,120.0000,,,120.0000,,FORTUM OYJ
225597,12,EUR,2,2024,2024-06-30,,,744.0000,744.0000,6404.0000,,,11392.0000,4791.0000,,,744.0000,,17796.0000,,,,,,,,,73.0000,,8472.0000,,,,,4384.0000,,,,696.0000,3046.0000,,93.0000,,556.0000,4829.0000,,93.0000,,,,,,5353.0000,-924.0000,2.0000,,,,,,559.0000,,,215.0000,217.0000,78.0000,,,619.0000,2.0000,411.0000,,,,,,,,1233.0000,747.0000,,,,,,,1061.0000,1061.0000,2361.0000,6880.0000,1558.0000,17796.0000,,9241.0000,9241.0000,83.0000,,83.0000,-2.0000,,,17.0000,38.0000,234.0000,327.0000,,,272.0000,6601.0000,,,,,,,,69.0000,69.0000,865.0000,796.0000,,6277.0000,1255.0000,,,,,,,1255.0000,,,,,3046.0000,8472.0000,7.0000,,,,,8555.0000,,,493.0000,57.0000,,,,,,,61.0000,,,,,,,109.0000,928.0000,,,,123.0000,,,123.0000,,FORTUM OYJ
225597,12,EUR,3,2024,2024-09-30,,,1331.0000,1331.0000,6954.0000,,,10775.0000,4703.0000,,,644.0000,,17729.0000,,,,,,,,,73.0000,,8498.0000,,,,,4502.0000,,,,611.0000,3046.0000,,96.0000,,509.0000,4843.0000,,96.0000,,,,,,5379.0000,-1031.0000,34.0000,,,,,,483.0000,,,133.0000,132.0000,48.0000,,,560.0000,2.0000,348.0000,,,,,,,,1237.0000,791.0000,,,,,,,1219.0000,1219.0000,2372.0000,6774.0000,1556.0000,17729.0000,,9146.0000,9146.0000,85.0000,,85.0000,1.0000,,,-25.0000,4.0000,156.0000,252.0000,,,160.0000,6072.0000,,,,,,,,81.0000,81.0000,773.0000,692.0000,,6410.0000,1094.0000,,,,,,,1094.0000,,,,,3046.0000,8498.0000,-35.0000,,,,,8583.0000,,,375.0000,27.0000,,,,,,,55.0000,,,,,,,118.0000,842.0000,,,,113.0000,,,113.0000,,FORTUM OYJ
225597,12,EUR,4,2024,2024-12-31,359.0000,,553.0000,553.0000,6530.0000,,,10777.0000,5100.0000,,,363.0000,,17307.0000,,,,,,,,,73.0000,,9074.0000,,,,,4379.0000,,,,821.0000,3046.0000,,98.0000,,492.0000,4336.0000,4145.0000,98.0000,,,,,807.5380,5955.0000,-825.0000,-38.0000,,,,,206.0000,614.0000,,,338.0000,344.0000,55.0000,,,549.0000,,420.0000,,,,,,,,1260.0000,675.0000,,,,,,,1022.0000,663.0000,1877.0000,6277.0000,1555.0000,17307.0000,,8154.0000,8154.0000,79.0000,,79.0000,-6.0000,,,223.0000,188.0000,199.0000,297.0000,,,387.0000,5677.0000,,,,,,,,366.0000,366.0000,1178.0000,812.0000,,6780.0000,1435.0000,,,,,,,1435.0000,,,,,3046.0000,9074.0000,191.0000,,,,,9153.0000,,,386.0000,49.0000,,,,,,,52.0000,,,,,,,184.0000,1138.0000,,,,133.0000,,,129.0000,,FORTUM OYJ
232646,12,DKK,4,2019,2019-12-31,1416.0000,,24692.0000,24692.0000,76901.0000,,73.0000,115959.0000,9946.0000,,,10832.0000,,192860.0000,,,,,,,,,,,86314.0000,,,,,23700.0000,,,,11781.0000,4204.0000,,1803.0000,,1405.0000,40767.0000,40486.0000,1876.0000,,,,,4414.0000,82110.0000,13645.0000,3.0000,,,,,125.0000,8429.0000,,,1429.0000,1420.0000,291.0000,,,672.0000,,14031.0000,,,,,,,,497.0000,217.0000,,,,,,,26066.0000,24650.0000,38303.0000,64995.0000,20857.0000,192860.0000,,103298.0000,103298.0000,3248.0000,,3248.0000,9.0000,,,-774.0000,-1638.0000,3800.0000,5676.0000,395.0000,,2162.0000,106013.0000,,,,,,,,5599.0000,5599.0000,14478.0000,8879.0000,,68465.0000,20210.0000,,,,,,,19815.0000,,,,,4204.0000,86314.0000,-997.0000,,,,,89562.0000,,,3371.0000,733.0000,,,,,,,1158.0000,,-29.0000,,,,,0.0000,14534.0000,,,,2753.0000,,,1150.0000,,ORSTED A/S
232646,12,DKK,1,2020,2020-03-31,1569.0000,,28942.0000,28942.0000,74519.0000,,,119117.0000,11393.0000,,,8846.0000,,193636.0000,,,,,,,,,,,85960.0000,,,,,17840.0000,,,,8019.0000,4204.0000,,1754.0000,,4485.0000,39795.0000,,1754.0000,,,,,,81756.0000,12326.0000,7.0000,,,,,,10510.0000,,,5407.0000,5407.0000,,,,657.0000,,14960.0000,,,,,,,,558.0000,229.0000,,,,,,,27927.0000,26358.0000,41258.0000,63363.0000,21060.0000,193636.0000,,104621.0000,104621.0000,3055.0000,,3055.0000,,,,962.0000,434.0000,6474.0000,8228.0000,297.0000,,6908.0000,107724.0000,,,,,,,,4254.0000,4254.0000,12777.0000,8523.0000,,69430.0000,18529.0000,,,,,,,18232.0000,,,,,4204.0000,85960.0000,1203.0000,,,,,89015.0000,,,2508.0000,1501.0000,,,,,,,535.0000,,-28.0000,,,,,0.0000,10301.0000,,,,2282.0000,,,1023.0000,,ORSTED A/S
232646,12,DKK,2,2020,2020-06-30,1065.0000,,24492.0000,24492.0000,66399.0000,,,126725.0000,12733.0000,,,12933.0000,,193124.0000,,,,,,,,,,,83021.0000,,,,,19081.0000,,,,6517.0000,4204.0000,,1827.0000,,2705.0000,37419.0000,,1827.0000,,,,,,78817.0000,11647.0000,10.0000,,,,,,3814.0000,,,-1870.0000,-1859.0000,,,,504.0000,,11417.0000,,,,,,,,542.0000,227.0000,,,,,,,26270.0000,25205.0000,41908.0000,65286.0000,23964.0000,193124.0000,,107194.0000,107194.0000,2909.0000,,2909.0000,-11.0000,,,-273.0000,-932.0000,-313.0000,1514.0000,369.0000,,-1245.0000,113992.0000,,,,,,,,5470.0000,5470.0000,11409.0000,5939.0000,,67170.0000,10331.0000,,,,,,,9962.0000,,,,,4204.0000,83021.0000,-301.0000,,,,,85930.0000,,,3903.0000,625.0000,,,,,,,669.0000,,-16.0000,,,,,0.0000,8817.0000,,,,2300.0000,,,1092.0000,,ORSTED A/S
232646,12,DKK,3,2020,2020-09-30,1060.0000,,7616.0000,7616.0000,65427.0000,,,129140.0000,13083.0000,,,9803.0000,,194567.0000,,,,,,,,,,,93682.0000,,,,,33144.0000,,,,3764.0000,4204.0000,,2095.0000,,3468.0000,37172.0000,,2095.0000,,,,,,89478.0000,10953.0000,21.0000,,,,,,5298.0000,,,11311.0000,11313.0000,,,,581.0000,,13213.0000,,,,,,,,539.0000,220.0000,,,,,,,19495.0000,18435.0000,32766.0000,65329.0000,24391.0000,194567.0000,,98095.0000,98095.0000,2790.0000,,2790.0000,-2.0000,,,11070.0000,10836.0000,383.0000,2478.0000,300.0000,,11219.0000,116057.0000,,,,,,,,4235.0000,4235.0000,11454.0000,7219.0000,,78525.0000,9062.0000,,,,,,,8762.0000,,,,,4204.0000,93682.0000,11093.0000,,,,,96472.0000,,,3766.0000,-92.0000,,,,,,,255.0000,,18.0000,,,,,0.0000,6584.0000,,,,2820.0000,,,1048.0000,,ORSTED A/S
232646,12,DKK,4,2020,2020-12-31,1667.0000,,4550.0000,4550.0000,61974.0000,,41.0000,134745.0000,13135.0000,,,9742.0000,,196719.0000,,,,,,,,,,,94608.0000,,,,,31351.0000,,,,7484.0000,4204.0000,,1871.0000,,2991.0000,38829.0000,46619.0000,1912.0000,,,,,4834.0000,90404.0000,11276.0000,40.0000,,,,,125.0000,6167.0000,,,700.0000,748.0000,374.0000,,,639.0000,,14739.0000,,,,,,,,555.0000,209.0000,,,,,,,20906.0000,19239.0000,33639.0000,65751.0000,24735.0000,196719.0000,,99390.0000,99390.0000,2721.0000,,2721.0000,-48.0000,,,-925.0000,-1158.0000,1600.0000,3512.0000,456.0000,,442.0000,121610.0000,,,,,,,,4572.0000,4572.0000,11334.0000,6762.0000,,79128.0000,13651.0000,,,,,,,13195.0000,,,,,4204.0000,94608.0000,-369.0000,,,,,97329.0000,,,2187.0000,-258.0000,,,,,,,647.0000,,15.0000,,,,,0.0000,10139.0000,,,,2655.0000,,,1120.0000,,ORSTED A/S
232646,12,DKK,1,2021,2021-03-31,1755.0000,,7869.0000,7869.0000,70061.0000,,,140911.0000,10690.0000,,,10328.0000,,210972.0000,,,,,,,,,,,93819.0000,,,,,37984.0000,,,,12911.0000,4204.0000,,1930.0000,,10697.0000,40219.0000,,1930.0000,,,,,,89615.0000,14128.0000,35.0000,,,,,,6575.0000,,,1598.0000,1589.0000,,,,787.0000,,11579.0000,,,,,,,,611.0000,212.0000,,,,,,,26150.0000,24395.0000,47175.0000,67256.0000,24820.0000,210972.0000,,114431.0000,114431.0000,2722.0000,,2722.0000,9.0000,,,257.0000,-128.0000,2675.0000,4605.0000,542.0000,,2547.0000,130221.0000,,,,,,,,6691.0000,6691.0000,12629.0000,5938.0000,,75487.0000,19486.0000,,,,,,,18944.0000,,,,,4204.0000,93819.0000,256.0000,,,,,96541.0000,,,2217.0000,949.0000,,,,,,,420.0000,,,,,,,0.0000,14881.0000,,,,1970.0000,,,1039.0000,,ORSTED A/S
232646,12,DKK,2,2021,2021-06-30,1684.0000,,13121.0000,13121.0000,75589.0000,,,148202.0000,10780.0000,,,10943.0000,,223791.0000,,,,,,,,,,,93826.0000,,,,,38125.0000,,,,8843.0000,4204.0000,,1959.0000,,10537.0000,39450.0000,,1959.0000,,,,,,89622.0000,8635.0000,20.0000,,,,,,5068.0000,,,5544.0000,5570.0000,,,,1037.0000,,10091.0000,,,,,,,,668.0000,222.0000,,,,,,,36412.0000,34728.0000,57892.0000,68989.0000,25958.0000,223791.0000,,126881.0000,126881.0000,3084.0000,,3084.0000,-26.0000,,,5211.0000,4940.0000,758.0000,2717.0000,358.0000,,5698.0000,137422.0000,,,,,,,,8177.0000,8177.0000,14252.0000,6075.0000,,80987.0000,13911.0000,,,,,,,13553.0000,,,,,4204.0000,93826.0000,5386.0000,,,,,96910.0000,,,3581.0000,154.0000,,,,,,,291.0000,,,,,,,0.0000,11194.0000,,,,2351.0000,,,1176.0000,,ORSTED A/S
232646,12,DKK,3,2021,2021-09-30,1920.0000,,24371.0000,24371.0000,90568.0000,,,171324.0000,22700.0000,,,15182.0000,,261892.0000,,,,,,,,,,,76113.0000,,,,,36511.0000,,,,9345.0000,4204.0000,,1939.0000,,23837.0000,35219.0000,,1939.0000,,,,,,71909.0000,-9569.0000,-5.0000,,,,,,5543.0000,,,487.0000,490.0000,,,,1330.0000,,14906.0000,,,,,,,,643.0000,222.0000,,,,,,,57316.0000,55396.0000,96335.0000,86407.0000,47600.0000,261892.0000,,182742.0000,182742.0000,3037.0000,,3037.0000,-3.0000,,,20.0000,-430.0000,1101.0000,3040.0000,378.0000,,671.0000,148624.0000,,,,,,,,8507.0000,8507.0000,14780.0000,6273.0000,,81478.0000,14888.0000,,,,,,,14510.0000,,,,,4204.0000,76113.0000,-74.0000,,,,,79150.0000,,,3588.0000,184.0000,,,,,,,445.0000,,,,,,,0.0000,11848.0000,,,,2503.0000,,,910.0000,,ORSTED A/S
232646,12,DKK,4,2021,2021-12-31,3646.0000,,15413.0000,15413.0000,88164.0000,,63.0000,182221.0000,20825.0000,,,20231.0000,,270385.0000,,,,,,,,,,,82056.0000,,,,,29852.0000,,,,22011.0000,4204.0000,,2081.0000,,20213.0000,38314.0000,55405.0000,2144.0000,,,,,5255.0000,77852.0000,-6794.0000,-77.0000,,,,,125.0000,9256.0000,,,3258.0000,3313.0000,335.0000,,,1543.0000,,15998.0000,,,,,,,,572.0000,221.0000,,,,,,,47016.0000,43370.0000,87460.0000,97788.0000,53858.0000,270385.0000,,185248.0000,185248.0000,3081.0000,,3081.0000,-55.0000,,,901.0000,474.0000,3887.0000,6031.0000,601.0000,,4361.0000,161396.0000,,,,,,,,17334.0000,17334.0000,26901.0000,9567.0000,,84646.0000,31267.0000,,,,,,,30666.0000,,,,,4204.0000,82056.0000,1481.0000,,,,,85137.0000,,,5616.0000,1103.0000,,,,,,,685.0000,,,,,,,0.0000,25236.0000,,,,3225.0000,,,1164.0000,,ORSTED A/S
232646,12,DKK,1,2022,2022-03-31,2657.0000,,27330.0000,27330.0000,96438.0000,,,188649.0000,23750.0000,,,19517.0000,,285087.0000,,,,,,,,,,,73688.0000,,,,,25281.0000,,,,24547.0000,4204.0000,,2128.0000,,14817.0000,43011.0000,,2128.0000,,,,,,69484.0000,-20732.0000,55.0000,,,,,,9852.0000,,,5701.0000,5701.0000,,,,1828.0000,,16430.0000,,,,,,,,662.0000,224.0000,,,,,,,70373.0000,67716.0000,104707.0000,103661.0000,56989.0000,285087.0000,,208368.0000,208368.0000,3031.0000,,3031.0000,,,,1475.0000,1178.0000,5383.0000,7511.0000,637.0000,,6561.0000,164899.0000,,,,,,,,18671.0000,18671.0000,27397.0000,8726.0000,,90216.0000,34399.0000,,,,,,,33762.0000,,,,,4204.0000,73688.0000,1971.0000,,,,,76719.0000,,,3661.0000,860.0000,,,,,,,352.0000,,,,,,,0.0000,26888.0000,,,,2341.0000,,,1166.0000,,ORSTED A/S
232646,12,DKK,2,2022,2022-06-30,2949.0000,,43246.0000,43246.0000,110092.0000,,,210630.0000,36332.0000,,,20412.0000,,320722.0000,,,,,,,,,,,58075.0000,,,,,26870.0000,,,,19289.0000,4204.0000,,2304.0000,,12760.0000,54254.0000,,2304.0000,,,,,,53871.0000,-31262.0000,2.0000,,,,,,7006.0000,,,269.0000,280.0000,,,,1406.0000,,18724.0000,,,,,,,,755.0000,233.0000,,,,,,,94640.0000,91691.0000,127812.0000,131634.0000,70231.0000,320722.0000,,259446.0000,259446.0000,3201.0000,,3201.0000,-11.0000,,,286.0000,-396.0000,1289.0000,3593.0000,,,893.0000,174298.0000,,,,,,,,10571.0000,10571.0000,21252.0000,10681.0000,,85133.0000,26295.0000,,,,,,,26295.0000,,,,,4204.0000,58075.0000,88.0000,,,,,61276.0000,,,7149.0000,624.0000,,,,,,,684.0000,,,,,,,472.0000,22702.0000,,,,2941.0000,,,1268.0000,,ORSTED A/S
232646,12,DKK,3,2022,2022-09-30,3218.0000,,52698.0000,52698.0000,140759.0000,,,218999.0000,42849.0000,,,20222.0000,,359758.0000,,,,,,,,,,,50397.0000,,,,,28221.0000,,,,28503.0000,4204.0000,,2530.0000,,2706.0000,70101.0000,,2530.0000,,,,,,46193.0000,-48293.0000,-11.0000,,,,,,8038.0000,,,9355.0000,9333.0000,,,,3510.0000,,17132.0000,,,,,,,,1044.0000,217.0000,,,,,,,126196.0000,122978.0000,149124.0000,156857.0000,78324.0000,359758.0000,,305981.0000,305981.0000,3380.0000,,3380.0000,22.0000,,,9828.0000,8954.0000,741.0000,3271.0000,,,9695.0000,176150.0000,,,,,,,,30273.0000,30273.0000,42708.0000,12435.0000,,94486.0000,36541.0000,,,,,,,36541.0000,,,,,4204.0000,50397.0000,9182.0000,,,,,53777.0000,,,8432.0000,340.0000,,,,,,,863.0000,,,,,,,1623.0000,33270.0000,,,,3144.0000,,,1367.0000,,ORSTED A/S
232646,12,DKK,4,2022,2022-12-31,4172.0000,,23433.0000,23433.0000,112728.0000,,36.0000,201414.0000,23749.0000,,,20641.0000,,314142.0000,,,,,,,,,,,91536.0000,,,,,41375.0000,,,,6964.0000,4204.0000,,2756.0000,,3399.0000,68148.0000,63402.0000,2792.0000,,,,,5675.0000,87332.0000,-6674.0000,108.0000,,,,,1843.0000,10855.0000,,,-329.0000,-188.0000,368.0000,,,4029.0000,,14103.0000,,,,,,,,772.0000,182.0000,,,,,,,52731.0000,48559.0000,74868.0000,143742.0000,68180.0000,314142.0000,,218610.0000,218610.0000,3996.0000,,3996.0000,-141.0000,,,-2774.0000,-3431.0000,3891.0000,6683.0000,,,460.0000,177665.0000,,,,,,,,20708.0000,20708.0000,33817.0000,13109.0000,,94006.0000,17819.0000,,,,,,,17819.0000,,,,,4204.0000,91536.0000,-2554.0000,,,,,95532.0000,,,7414.0000,789.0000,,,,,,,1133.0000,,,,,,,271.0000,11136.0000,,,,3901.0000,,,7940.0000,,ORSTED A/S
232646,12,DKK,1,2023,2023-03-31,5179.0000,,15663.0000,15663.0000,104101.0000,,,202543.0000,20044.0000,,,14450.0000,,306644.0000,,,,,,,,,,,98344.0000,,,,,50538.0000,,,,16694.0000,4204.0000,,2438.0000,,2920.0000,82943.0000,,2438.0000,,,,,,94140.0000,2987.0000,75.0000,,,,,,9890.0000,,,3202.0000,2955.0000,,,,4300.0000,,13040.0000,,,,,,,,833.0000,176.0000,,,,,,,37867.0000,32688.0000,55237.0000,148581.0000,60597.0000,306644.0000,,203818.0000,203818.0000,4482.0000,,4482.0000,247.0000,,,-578.0000,-1148.0000,4283.0000,6721.0000,865.0000,,3135.0000,182499.0000,,,,,,,,15214.0000,15214.0000,24860.0000,9646.0000,,91153.0000,26584.0000,,,,,,,25719.0000,,,,,4204.0000,98344.0000,296.0000,,,,,102826.0000,,,5041.0000,-67.0000,,,,,,,645.0000,,,,,,,0.0000,19863.0000,,,,3169.0000,,,1540.0000,,ORSTED A/S
232646,12,DKK,2,2023,2023-06-30,5172.0000,,13382.0000,13382.0000,90308.0000,,,206158.0000,18961.0000,,,12006.0000,,296466.0000,,,,,,,,,,,101482.0000,,,,,43324.0000,,,,9746.0000,4204.0000,,2454.0000,,3315.0000,84454.0000,,2454.0000,,,,,,97278.0000,6837.0000,-16.0000,,,,,,5383.0000,,,-538.0000,-546.0000,,,,3156.0000,,12499.0000,,,,,,,,964.0000,172.0000,,,,,,,31143.0000,25971.0000,46464.0000,146454.0000,57057.0000,296466.0000,,192918.0000,192918.0000,2066.0000,,2066.0000,8.0000,,,256.0000,-475.0000,-288.0000,2166.0000,564.0000,,-763.0000,187197.0000,,,,,,,,13787.0000,13787.0000,21103.0000,7316.0000,,90441.0000,15129.0000,,,,,,,14565.0000,,,,,4204.0000,101482.0000,1338.0000,,,,,103548.0000,,,4943.0000,-225.0000,,,,,,,715.0000,,,,,,,0.0000,12963.0000,,,,3217.0000,,,1782.0000,,ORSTED A/S
232646,12,DKK,3,2023,2023-09-30,6097.0000,,12994.0000,12994.0000,91146.0000,,,195636.0000,17677.0000,,,13810.0000,,286782.0000,,,,,,,,,,,76407.0000,,,,,45673.0000,,,,10334.0000,4204.0000,,2537.0000,,4920.0000,84643.0000,,2537.0000,,,,,,72203.0000,8705.0000,2.0000,,,,,,8457.0000,,,-22562.0000,-22596.0000,1360.0000,,,3342.0000,,9919.0000,,,,,,,,968.0000,174.0000,,,,,,,40952.0000,34855.0000,59682.0000,148739.0000,59431.0000,286782.0000,,208421.0000,208421.0000,1954.0000,,1954.0000,34.0000,,,-24722.0000,-24848.0000,2893.0000,5430.0000,1350.0000,,-21955.0000,177959.0000,,,,,,,,14759.0000,14759.0000,22560.0000,7801.0000,,63498.0000,18791.0000,,,,,,,17441.0000,,,,,4204.0000,76407.0000,-24722.0000,,,,,78361.0000,,,4665.0000,607.0000,,,,,,,1488.0000,,,,,,,0.0000,13361.0000,,,,3027.0000,,,1421.0000,,ORSTED A/S
