Effect date,Internal code,ISIN code,Symbol,Instrument name,MIC,CurrencyCode,Previous Close Price,Open Price,Open Price Time,High Price,High Price Time,Low Price,Low Price Time,Close Price,Close Price Time,filename,date_inserted,Exchange Name,Instrument Type,PriceUnit,Trading Group,ID
2022-09-21,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2646.61,2647.7,0 days 09:00:02,2684.06,0 days 13:18:45,2642.19,0 days 09:01:00,2658.12,0 days 18:05:02,EuronextIndices-EOD-20220921.csv.zip,2023-01-05,Oslo,index,,86,34330
2022-09-22,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2658.12,2660.05,0 days 09:00:02,2667.46,0 days 10:46:15,2633.88,0 days 09:02:15,2642.83,0 days 18:05:02,EuronextIndices-EOD-20220922.csv.zip,2023-01-05,Oslo,index,,86,39796
2022-09-23,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2642.83,2642.8,0 days 09:00:02,2648.52,0 days 09:03:30,2559.76,0 days 16:04:15,2560.26,0 days 18:05:03,EuronextIndices-EOD-20220923.csv.zip,2023-01-05,Oslo,index,,86,39840
2022-09-26,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2560.26,2559.93,0 days 09:00:02,2562.03,0 days 09:44:30,2518.29,0 days 12:19:45,2556.26,0 days 18:05:02,EuronextIndices-EOD-20220926.csv.zip,2023-01-05,Oslo,index,,86,39874
2022-09-27,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2556.26,2556.23,0 days 09:00:02,2578.75,0 days 09:54:30,2550.2,0 days 11:53:30,2566.01,0 days 18:05:02,EuronextIndices-EOD-20220927.csv.zip,2023-01-05,Oslo,index,,86,34515
2022-09-28,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2566.01,2566.01,0 days 09:00:03,2566.01,0 days 09:00:03,2422.48,0 days 11:24:15,2476.37,0 days 18:05:03,EuronextIndices-EOD-20220928.csv.zip,2023-01-05,Oslo,index,,86,34566
2022-09-29,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2476.37,2476.68,0 days 09:00:04,2485.73,0 days 09:00:30,2427.14,0 days 16:18:45,2432.58,0 days 18:05:02,EuronextIndices-EOD-20220929.csv.zip,2023-01-05,Oslo,index,,86,34618
2022-09-30,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2432.58,2432.45,0 days 09:00:02,2487.46,0 days 16:10:00,2432.45,0 days 09:00:02,2485.04,0 days 18:05:02,EuronextIndices-EOD-20220930.csv.zip,2023-01-05,Oslo,index,,86,40048
2022-10-03,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2485.04,2485.14,0 days 09:00:02,2530.31,0 days 16:25:45,2461.13,0 days 10:05:30,2530.31,0 days 18:05:02,EuronextIndices-EOD-20221003.csv.zip,2023-01-05,Oslo,index,,86,35026
2022-10-04,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2530.31,2530.73,0 days 09:00:04,2585.0,0 days 10:34:30,2530.73,0 days 09:00:04,2580.0,0 days 18:05:03,EuronextIndices-EOD-20221004.csv.zip,2023-01-05,Oslo,index,,86,35076
2022-10-05,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2580.0,2580.5,0 days 09:00:02,2586.82,0 days 09:02:15,2543.54,0 days 16:06:15,2551.57,0 days 18:05:02,EuronextIndices-EOD-20221005.csv.zip,2023-01-05,Oslo,index,,86,35121
2022-10-06,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2551.57,2558.91,0 days 09:00:03,2567.81,0 days 09:00:15,2522.1,0 days 15:03:30,2528.79,0 days 18:05:02,EuronextIndices-EOD-20221006.csv.zip,2023-01-05,Oslo,index,,86,35161
2022-10-07,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2528.79,2528.77,0 days 09:00:02,2540.0,0 days 10:22:30,2510.63,0 days 14:52:00,2520.96,0 days 18:05:02,EuronextIndices-EOD-20221007.csv.zip,2023-01-05,Oslo,index,,86,40258
2022-10-10,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2520.96,2520.96,0 days 09:00:02,2543.81,0 days 15:42:00,2497.12,0 days 10:20:00,2536.75,0 days 18:05:02,EuronextIndices-EOD-20221010.csv.zip,2023-01-05,Oslo,index,,86,40301
2022-10-11,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2536.75,2536.05,0 days 09:00:02,2536.05,0 days 09:00:02,2484.37,0 days 11:48:45,2510.05,0 days 18:05:02,EuronextIndices-EOD-20221011.csv.zip,2023-01-05,Oslo,index,,86,35630
2022-10-12,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2510.05,2509.88,0 days 09:00:03,2524.24,0 days 11:52:45,2487.0,0 days 15:54:15,2493.26,0 days 18:05:02,EuronextIndices-EOD-20221012.csv.zip,2023-01-05,Oslo,index,,86,40390
2022-10-13,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2493.26,2493.2,0 days 09:00:02,2535.35,0 days 14:11:30,2480.73,0 days 14:51:00,2516.37,0 days 18:05:02,EuronextIndices-EOD-20221013.csv.zip,2023-01-05,Oslo,index,,86,40442
2022-10-14,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2516.37,2516.81,0 days 09:00:02,2575.61,0 days 09:07:00,2516.81,0 days 09:00:02,2520.97,0 days 18:05:02,EuronextIndices-EOD-20221014.csv.zip,2023-01-05,Oslo,index,,86,40483
2022-10-17,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2520.97,2521.25,0 days 09:00:02,2560.37,0 days 15:51:30,2510.19,0 days 09:01:45,2557.26,0 days 18:05:02,EuronextIndices-EOD-20221017.csv.zip,2023-01-05,Oslo,index,,86,40532
2022-10-18,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2557.26,2557.51,0 days 09:00:02,2603.08,0 days 15:45:00,2557.51,0 days 09:00:02,2600.75,0 days 18:05:02,EuronextIndices-EOD-20221018.csv.zip,2023-01-05,Oslo,index,,86,40576
2022-10-19,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2600.75,2600.82,0 days 09:00:02,2606.71,0 days 09:02:00,2574.64,0 days 09:36:00,2590.72,0 days 18:05:02,EuronextIndices-EOD-20221019.csv.zip,2023-01-05,Oslo,index,,86,35879
2022-10-20,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2590.72,2591.09,0 days 09:00:03,2591.09,0 days 09:00:03,2542.39,0 days 11:59:30,2586.19,0 days 18:05:02,EuronextIndices-EOD-20221020.csv.zip,2023-01-05,Oslo,index,,86,36245
2022-10-21,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2586.19,2586.43,0 days 09:00:02,2586.43,0 days 09:00:02,2543.33,0 days 14:21:45,2561.82,0 days 18:05:02,EuronextIndices-EOD-20221021.csv.zip,2023-01-05,Oslo,index,,86,36290
2022-10-24,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2561.82,2561.88,0 days 09:00:02,2596.61,0 days 15:59:30,2549.98,0 days 10:43:15,2585.79,0 days 18:05:02,EuronextIndices-EOD-20221024.csv.zip,2023-01-05,Oslo,index,,86,40759
2022-10-25,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2585.79,2586.82,0 days 09:00:04,2603.25,0 days 09:00:30,2548.23,0 days 12:20:45,2601.78,0 days 18:05:02,EuronextIndices-EOD-20221025.csv.zip,2023-04-27,Oslo,index,,86,36375
2022-10-26,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2601.78,2601.98,0 days 09:00:04,2624.69,0 days 16:25:15,2582.69,0 days 09:07:15,2621.9,0 days 18:05:02,EuronextIndices-EOD-20221026.csv.zip,2023-04-27,Oslo,index,,86,36419
2022-10-27,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2621.9,2621.57,0 days 09:00:02,2622.26,0 days 16:25:30,2594.96,0 days 13:58:00,2622.16,0 days 18:05:02,EuronextIndices-EOD-20221027.csv.zip,2023-04-27,Oslo,index,,86,40895
2022-10-28,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2622.16,2622.09,0 days 09:00:04,2622.59,0 days 15:56:00,2586.05,0 days 09:45:30,2617.74,0 days 18:05:02,EuronextIndices-EOD-20221028.csv.zip,2023-04-27,Oslo,index,,86,40946
2022-10-31,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2617.74,2617.68,0 days 09:00:02,2648.39,0 days 14:57:45,2617.68,0 days 09:00:02,2641.89,0 days 18:05:02,EuronextIndices-EOD-20221031.csv.zip,2023-04-27,Oslo,index,,86,41046
2022-11-01,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2641.89,2641.7,0 days 09:00:02,2686.69,0 days 14:24:45,2641.7,0 days 09:00:02,2674.32,0 days 18:05:02,EuronextIndices-EOD-20221101.csv.zip,2023-01-05,Oslo,index,,86,41030
2022-11-02,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2674.32,2674.32,0 days 09:00:02,2683.97,0 days 09:20:30,2632.65,0 days 15:36:15,2640.55,0 days 18:05:03,EuronextIndices-EOD-20221102.csv.zip,2023-01-05,Oslo,index,,86,53284
2022-11-03,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2640.55,2640.3,0 days 09:00:03,2640.3,0 days 09:00:03,2605.73,0 days 15:14:00,2625.37,0 days 18:05:02,EuronextIndices-EOD-20221103.csv.zip,2023-01-05,Oslo,index,,86,53338
2022-11-04,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2625.37,2625.44,0 days 08:32:54,2664.07,0 days 15:13:00,2625.44,0 days 08:32:54,2658.71,0 days 17:28:23,EuronextIndices-EOD-20221104.csv.zip,2023-01-05,Oslo,index,,86,41208
2022-11-07,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2658.71,2658.81,0 days 09:00:02,2673.91,0 days 10:20:15,2651.3,0 days 09:10:15,2663.67,0 days 18:05:02,EuronextIndices-EOD-20221107.csv.zip,2023-01-05,Oslo,index,,86,41256
2022-11-08,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2663.67,2664.52,0 days 09:00:02,2684.03,0 days 16:25:15,2652.39,0 days 09:14:45,2682.69,0 days 18:05:02,EuronextIndices-EOD-20221108.csv.zip,2023-01-05,Oslo,index,,86,53459
2022-11-09,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2682.69,2682.43,0 days 09:00:03,2698.3,0 days 09:21:45,2670.56,0 days 15:38:00,2680.48,0 days 18:05:02,EuronextIndices-EOD-20221109.csv.zip,2023-01-05,Oslo,index,,86,53497
2022-11-10,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2680.48,2680.34,0 days 09:00:02,2717.54,0 days 16:25:15,2642.13,0 days 11:29:00,2717.38,0 days 18:05:02,EuronextIndices-EOD-20221110.csv.zip,2023-01-05,Oslo,index,,86,53551
2022-11-11,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2717.38,2717.96,0 days 09:00:02,2752.59,0 days 10:07:30,2717.96,0 days 09:00:02,2749.03,0 days 18:05:02,EuronextIndices-EOD-20221111.csv.zip,2023-01-05,Oslo,index,,86,41441
2022-11-14,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2749.03,2749.18,0 days 09:00:04,2762.3,0 days 16:18:45,2730.81,0 days 09:41:15,2758.27,0 days 18:05:02,EuronextIndices-EOD-20221114.csv.zip,2023-01-05,Oslo,index,,86,53639
2022-11-15,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2758.27,2759.4,0 days 09:00:03,2773.28,0 days 15:29:15,2742.21,0 days 09:07:00,2757.46,0 days 18:05:02,EuronextIndices-EOD-20221115.csv.zip,2023-01-05,Oslo,index,,86,53690
2022-11-16,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2757.46,2758.36,0 days 09:00:03,2772.87,0 days 09:18:30,2734.17,0 days 15:53:00,2736.06,0 days 18:05:02,EuronextIndices-EOD-20221116.csv.zip,2023-01-05,Oslo,index,,86,41577
2022-11-17,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2736.06,2736.22,0 days 09:00:04,2742.77,0 days 09:19:30,2697.59,0 days 14:08:45,2713.83,0 days 18:05:02,EuronextIndices-EOD-20221117.csv.zip,2023-01-05,Oslo,index,,86,53767
2022-11-18,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2713.83,2716.1,0 days 09:00:02,2732.43,0 days 12:06:30,2703.92,0 days 09:37:15,2725.52,0 days 18:05:02,EuronextIndices-EOD-20221118.csv.zip,2023-01-05,Oslo,index,,86,53808
2022-11-21,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2725.52,2726.28,0 days 09:00:03,2726.28,0 days 09:00:03,2700.81,0 days 09:19:00,2714.27,0 days 18:05:02,EuronextIndices-EOD-20221121.csv.zip,2023-01-05,Oslo,index,,86,41716
2022-11-22,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2714.27,2715.32,0 days 09:00:03,2752.87,0 days 16:03:15,2715.32,0 days 09:00:03,2751.16,0 days 18:05:02,EuronextIndices-EOD-20221122.csv.zip,2023-01-05,Oslo,index,,86,41764
2022-11-23,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2751.16,2751.87,0 days 09:00:02,2764.63,0 days 16:15:00,2744.72,0 days 14:51:30,2761.62,0 days 18:05:02,EuronextIndices-EOD-20221123.csv.zip,2023-01-05,Oslo,index,,86,41804
2022-11-24,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2761.62,2761.52,0 days 09:00:02,2795.45,0 days 16:25:30,2761.52,0 days 09:00:02,2795.38,0 days 18:05:02,EuronextIndices-EOD-20221124.csv.zip,2023-01-05,Oslo,index,,86,41849
2022-11-25,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2795.38,2796.11,0 days 09:00:02,2797.53,0 days 09:02:00,2781.17,0 days 11:06:45,2787.75,0 days 18:05:02,EuronextIndices-EOD-20221125.csv.zip,2023-01-05,Oslo,index,,86,54029
2022-11-28,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2787.75,2787.32,0 days 09:00:02,2787.32,0 days 09:00:02,2749.51,0 days 15:22:45,2760.85,0 days 18:05:02,EuronextIndices-EOD-20221128.csv.zip,2023-01-05,Oslo,index,,86,54076
2022-11-29,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2760.85,2761.35,0 days 09:00:02,2774.05,0 days 16:19:45,2757.36,0 days 10:48:00,2772.03,0 days 18:05:02,EuronextIndices-EOD-20221129.csv.zip,2023-01-05,Oslo,index,,86,41985
2022-11-30,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2772.03,2772.14,0 days 09:00:02,2781.21,0 days 13:39:15,2762.08,0 days 16:02:00,2768.34,0 days 18:05:02,EuronextIndices-EOD-20221130.csv.zip,2023-01-05,Oslo,index,,86,54157
2022-12-01,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2768.34,2769.02,0 days 09:00:02,2799.5,0 days 09:06:00,2769.02,0 days 09:00:02,2784.34,0 days 18:05:02,EuronextIndices-EOD-20221201.csv.zip,2023-01-05,Oslo,index,,86,54195
2022-12-02,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2784.34,2784.49,0 days 09:00:02,2784.49,0 days 09:00:02,2756.23,0 days 14:33:30,2775.15,0 days 18:05:02,EuronextIndices-EOD-20221202.csv.zip,2023-01-05,Oslo,index,,86,54244
2022-12-05,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2775.15,2774.91,0 days 09:00:02,2791.41,0 days 15:43:00,2773.86,0 days 09:03:15,2781.19,0 days 18:05:02,EuronextIndices-EOD-20221205.csv.zip,2023-01-05,Oslo,index,,86,42176
2022-12-06,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2781.19,2781.16,0 days 09:00:02,2781.16,0 days 09:00:02,2746.07,0 days 14:04:45,2758.44,0 days 18:05:02,EuronextIndices-EOD-20221206.csv.zip,2023-01-05,Oslo,index,,86,54332
2022-12-07,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2758.44,2758.36,0 days 09:00:02,2758.36,0 days 09:00:02,2712.47,0 days 16:11:30,2718.83,0 days 18:05:02,EuronextIndices-EOD-20221207.csv.zip,2023-01-05,Oslo,index,,86,54380
2022-12-08,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2718.83,2718.36,0 days 09:00:02,2729.81,0 days 16:06:30,2712.93,0 days 12:42:45,2726.1,0 days 18:05:03,EuronextIndices-EOD-20221208.csv.zip,2023-01-05,Oslo,index,,86,42294
2022-12-09,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2726.1,2726.1,0 days 09:00:02,2771.12,0 days 16:10:30,2726.1,0 days 09:00:02,2770.74,0 days 18:05:02,EuronextIndices-EOD-20221209.csv.zip,2023-01-05,Oslo,index,,86,42342
2022-12-12,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2770.74,2770.57,0 days 09:00:02,2770.57,0 days 09:00:02,2749.59,0 days 09:49:15,2755.43,0 days 18:05:02,EuronextIndices-EOD-20221212.csv.zip,2023-01-05,Oslo,index,,86,42388
2022-12-13,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2755.43,2755.39,0 days 09:00:03,2810.12,0 days 16:00:30,2755.39,0 days 09:00:03,2796.05,0 days 18:05:02,EuronextIndices-EOD-20221213.csv.zip,2023-01-05,Oslo,index,,86,42446
2022-12-14,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2796.05,2794.94,0 days 09:00:02,2794.94,0 days 09:00:02,2760.67,0 days 13:55:45,2763.82,0 days 18:05:02,EuronextIndices-EOD-20221214.csv.zip,2023-01-05,Oslo,index,,86,42495
2022-12-15,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2763.82,2763.28,0 days 09:00:02,2763.28,0 days 09:00:02,2726.45,0 days 16:08:15,2733.08,0 days 18:05:02,EuronextIndices-EOD-20221215.csv.zip,2023-01-05,Oslo,index,,86,54635
2022-12-16,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2733.08,2732.68,0 days 09:00:02,2732.68,0 days 09:00:02,2692.37,0 days 10:06:45,2713.74,0 days 18:05:02,EuronextIndices-EOD-20221216.csv.zip,2023-01-05,Oslo,index,,86,42580
2022-12-19,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2713.74,2714.45,0 days 09:00:03,2735.11,0 days 13:26:15,2714.45,0 days 09:00:03,2724.48,0 days 18:05:02,EuronextIndices-EOD-20221219.csv.zip,2023-01-05,Oslo,index,,86,42629
2022-12-20,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2724.48,2725.88,0 days 09:00:03,2730.85,0 days 16:09:15,2692.12,0 days 09:26:15,2724.38,0 days 18:05:02,EuronextIndices-EOD-20221220.csv.zip,2023-01-05,Oslo,index,,86,42667
2022-12-21,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2724.38,2723.85,0 days 09:00:03,2770.17,0 days 16:25:45,2723.85,0 days 09:00:03,2770.17,0 days 18:05:02,EuronextIndices-EOD-20221221.csv.zip,2023-01-05,Oslo,index,,86,54813
2022-12-22,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2770.17,2770.29,0 days 09:00:02,2798.03,0 days 10:03:30,2750.59,0 days 16:14:45,2752.74,0 days 18:05:02,EuronextIndices-EOD-20221222.csv.zip,2023-01-05,Oslo,index,,86,42756
2022-12-23,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2752.74,2752.72,0 days 09:00:02,2769.53,0 days 11:38:15,2750.17,0 days 09:00:45,2765.03,0 days 18:05:02,EuronextIndices-EOD-20221223.csv.zip,2023-01-05,Oslo,index,,86,54898
2022-12-27,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2765.03,2765.25,0 days 09:00:03,2783.1,0 days 09:11:30,2757.59,0 days 16:11:30,2762.52,0 days 18:05:02,EuronextIndices-EOD-20221227.csv.zip,2023-01-05,Oslo,index,,86,42855
2022-12-28,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2762.52,2762.39,0 days 09:00:03,2771.08,0 days 13:31:15,2749.59,0 days 09:58:15,2759.09,0 days 18:05:02,EuronextIndices-EOD-20221228.csv.zip,2023-01-05,Oslo,index,,86,42897
2022-12-29,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2759.09,2759.09,0 days 09:00:02,2778.66,0 days 16:25:15,2739.29,0 days 09:39:30,2777.52,0 days 18:05:02,EuronextIndices-EOD-20221229.csv.zip,2023-01-05,Oslo,index,,86,55035
2022-12-30,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2777.52,2777.24,0 days 09:00:02,2784.37,0 days 11:40:15,2764.98,0 days 15:58:00,2768.34,0 days 18:05:02,EuronextIndices-EOD-20221230.csv.zip,2023-01-05,Oslo,index,,86,42985
2023-01-02,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2768.34,2769.22,0 days 09:00:02,2794.51,0 days 10:11:45,2769.22,0 days 09:00:02,2779.38,0 days 18:05:02,EuronextIndices-EOD-20230102.csv.zip,2023-01-05,Oslo,index,,86,43023
2023-01-03,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2779.38,2779.58,0 days 09:00:02,2802.97,0 days 12:42:00,2779.58,0 days 09:00:02,2788.16,0 days 18:05:02,EuronextIndices-EOD-20230103.csv.zip,2023-01-30,Oslo,index,,86,43065
2023-01-04,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2788.16,2788.16,0 days 09:00:02,2792.31,0 days 09:48:45,2765.09,0 days 10:37:30,2774.99,0 days 18:05:02,EuronextIndices-EOD-20230104.csv.zip,2023-01-30,Oslo,index,,86,43111
2023-01-05,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2774.99,2775.05,0 days 09:00:02,2800.43,0 days 16:16:00,2774.39,0 days 09:00:15,2795.38,0 days 18:05:02,EuronextIndices-EOD-20230105.csv.zip,2023-01-30,Oslo,index,,86,43149
2023-01-06,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2795.38,2795.38,0 days 09:00:03,2824.31,0 days 15:04:45,2791.82,0 days 09:09:30,2818.48,0 days 18:05:02,EuronextIndices-EOD-20230106.csv.zip,2023-01-30,Oslo,index,,86,55311
2023-01-09,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2818.48,2819.01,0 days 09:00:02,2860.72,0 days 09:46:45,2819.01,0 days 09:00:02,2842.39,0 days 18:05:02,EuronextIndices-EOD-20230109.csv.zip,2023-01-30,Oslo,index,,86,55354
2023-01-10,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2842.39,2835.97,0 days 09:00:02,2835.97,0 days 09:00:02,2814.05,0 days 09:02:45,2822.58,0 days 18:05:03,EuronextIndices-EOD-20230110.csv.zip,2023-01-30,Oslo,index,,86,43295
2023-01-11,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2822.58,2822.64,0 days 09:00:05,2837.28,0 days 10:42:15,2816.86,0 days 09:00:45,2826.04,0 days 18:05:02,EuronextIndices-EOD-20230111.csv.zip,2023-01-30,Oslo,index,,86,43337
2023-01-12,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2826.04,2826.96,0 days 09:00:02,2848.61,0 days 15:06:30,2824.36,0 days 14:31:00,2839.7,0 days 18:05:02,EuronextIndices-EOD-20230112.csv.zip,2023-01-30,Oslo,index,,86,55483
2023-01-13,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2839.7,2839.79,0 days 09:00:02,2854.77,0 days 10:06:00,2833.16,0 days 13:31:30,2843.76,0 days 18:05:02,EuronextIndices-EOD-20230113.csv.zip,2023-01-30,Oslo,index,,86,55527
2023-01-16,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2843.76,2843.81,0 days 09:00:02,2850.81,0 days 16:20:00,2831.44,0 days 10:51:15,2850.33,0 days 18:05:02,EuronextIndices-EOD-20230116.csv.zip,2023-01-30,Oslo,index,,86,43472
2023-01-17,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2850.33,2850.33,0 days 09:00:02,2867.42,0 days 16:05:45,2840.5,0 days 12:41:00,2860.43,0 days 18:05:02,EuronextIndices-EOD-20230117.csv.zip,2023-01-30,Oslo,index,,86,55608
2023-01-18,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2860.43,2861.18,0 days 09:00:02,2876.39,0 days 16:00:00,2840.17,0 days 09:36:30,2866.52,0 days 18:05:01,EuronextIndices-EOD-20230118.csv.zip,2023-01-30,Oslo,index,,86,55653
2023-01-19,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2866.52,2864.66,0 days 09:00:02,2864.66,0 days 09:00:02,2827.39,0 days 13:57:15,2833.89,0 days 18:05:02,EuronextIndices-EOD-20230119.csv.zip,2023-01-30,Oslo,index,,86,43604
2023-01-20,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2833.89,2834.09,0 days 09:00:02,2851.46,0 days 09:11:00,2834.09,0 days 09:00:02,2843.91,0 days 18:35:02,EuronextIndices-EOD-20230120.csv.zip,2023-01-30,Oslo,index,,86,55747
2023-01-23,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2843.91,2844.03,0 days 09:00:02,2868.0,0 days 09:07:45,2844.03,0 days 09:00:02,2866.97,0 days 18:05:02,EuronextIndices-EOD-20230123.csv.zip,2023-01-30,Oslo,index,,86,55792
2023-01-24,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2866.97,2867.09,0 days 09:00:05,2896.09,0 days 09:19:30,2862.91,0 days 16:06:45,2867.91,0 days 18:05:02,EuronextIndices-EOD-20230124.csv.zip,2023-01-30,Oslo,index,,86,43739
2023-01-25,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2867.91,2867.92,0 days 09:00:02,2871.57,0 days 09:51:00,2854.48,0 days 11:23:00,2861.79,0 days 18:05:02,EuronextIndices-EOD-20230125.csv.zip,2023-01-30,Oslo,index,,86,43783
2023-01-26,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2861.79,2862.84,0 days 09:00:02,2889.92,0 days 09:04:45,2859.75,0 days 16:11:00,2863.3,0 days 18:05:03,EuronextIndices-EOD-20230126.csv.zip,2023-01-30,Oslo,index,,86,55923
2023-01-27,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2863.3,2863.63,0 days 09:00:03,2884.63,0 days 16:25:45,2859.83,0 days 09:22:45,2884.63,0 days 18:05:02,EuronextIndices-EOD-20230127.csv.zip,2023-01-30,Oslo,index,,86,55969
2023-01-30,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2884.63,2884.24,0 days 09:00:02,2887.04,0 days 16:08:45,2870.33,0 days 09:31:45,2879.58,0 days 18:05:02,EuronextIndices-EOD-20230130.csv.zip,2023-03-14,Oslo,index,,86,56016
2023-01-31,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2879.58,2883.04,0 days 09:00:06,2883.04,0 days 09:00:06,2860.86,0 days 11:15:45,2868.15,0 days 18:05:02,EuronextIndices-EOD-20230131.csv.zip,2023-03-14,Oslo,index,,86,56053
